# Cascadia data from XML files, original errors
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 45.276 -119.634
> 10 109
1.024000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -9.091600E-02   -1.392700E-01    2.324607E-03
2.155789E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX   -1.951500E-03   -9.715200E-03    9.430376E-04
2.155789E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    3.785500E-01    4.756900E-01    1.295608E-03
2.155789E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -2.641500E-01   -4.295100E-01    9.517825E-04
2.155789E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -4.330800E-02   -8.118000E-02    1.307631E-03
4.096000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX    4.398200E-03   -1.104100E-03    8.001562E-04
4.096000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    2.951000E-01    3.088700E-01    1.158231E-03
4.096000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -2.123000E-01   -2.527300E-01    8.235290E-04
4.096000E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -3.522800E-02   -4.804600E-02    1.192057E-03
8.623158E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX    2.656600E-03    2.573300E-03    6.393278E-04
8.623158E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    2.236800E-01    2.170100E-01    9.692678E-04
8.623158E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -1.751200E-01   -1.534900E-01    6.766979E-04
8.623158E+02 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -2.612700E-02   -3.531300E-02    1.025914E-03
1.638400E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX   -2.379200E-03    1.985100E-03    7.996249E-04
1.638400E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    1.624300E-01    1.691800E-01    1.257060E-03
1.638400E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -1.507700E-01   -1.095200E-01    8.675713E-04
1.638400E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY   -1.838000E-02   -3.134500E-02    1.363855E-03
4.681143E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX    2.544000E-04   -1.208900E-03    9.769186E-04
4.681143E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    8.083100E-02    1.026800E-01    1.355028E-03
4.681143E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -1.033600E-01   -7.700100E-02    1.249840E-03
4.681143E+03 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY    3.166600E-03   -2.246700E-02    1.733551E-03
1.872457E+04 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX   -2.191000E-03    4.013100E-04    2.850982E-03
